"text"|"favorited"|"favoriteCount"|"replyToSN"|"created"|"truncated"|"replyToSID"|"id"|"replyToUID"|"statusSource"|"screenName"|"retweetCount"|"isRetweet"|"retweeted"|"longitude"|"latitude"
"558"|"Trump op sentimental journey. Blijft maar onbelangrijke staten bezoeken waar hij het in de primaries goed deed. https://t.co/zBhSLviq9S"|FALSE|0|NA|2016-08-25 18:25:15|FALSE|NA|"768876910206083073"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"apjvalk"|0|FALSE|FALSE|NA|NA
"559"|"RT @Criticalanglez: Resentful Americans turn a blind eye to Trump's faults - the guardian https://t.co/Wqb7Zxkbyc"|FALSE|0|NA|2016-08-25 18:25:14|FALSE|NA|"768876909790842880"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"Suzanne1869"|3|TRUE|FALSE|NA|NA
"560"|"RT @GeorgeTakei: The alt-right is NOT alright. With this shift, Trump grows even scarier. And that's...well, scary. https://t.co/wszTFiNtVM"|FALSE|0|NA|2016-08-25 18:25:14|FALSE|NA|"768876909723693057"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"WEMUSTSTOPTRUMP"|95|TRUE|FALSE|NA|NA
"561"|"RT @KatyinIndy: actually I would swear on the Bible that Trump is trying to lose! https://t.co/Qug1YAjtJa"|FALSE|0|NA|2016-08-25 18:25:14|FALSE|NA|"768876908926730240"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"WEMUSTSTOPTRUMP"|4|TRUE|FALSE|NA|NA
"562"|"When #Democrats are desperate they always use the race card. @realDonaldTrump is winning big. https://t.co/99SylB9C8v #AltRightMeans #Trump"|FALSE|0|NA|2016-08-25 18:25:14|FALSE|NA|"768876908629135360"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"millennialviews"|0|FALSE|FALSE|NA|NA
"563"|"RT @SopanDeb: Give Trump credit. Not many people can get Ann Coulter &amp; Breitbart to be supportive of Kasich and Rubio's immigration reforms‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:14|FALSE|NA|"768876908444614656"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"gmcdonough"|131|TRUE|FALSE|NA|NA
"564"|"RT @jesseberney: So much of Trump's rhetoric is like this: flat assertions he'll end problems (ISIS, crime) with zero details. https://t.co‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:14|FALSE|NA|"768876908377432066"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"MattMurph24"|9|TRUE|FALSE|NA|NA
"565"|"RT @HillaryClinton: There's a reason the most hateful fringe of the right wing is supporting Donald Trump.
https://t.co/AqB3DM2m0N"|FALSE|0|NA|2016-08-25 18:25:14|FALSE|NA|"768876908348051456"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"thefoxyabortion"|6556|TRUE|FALSE|NA|NA
"566"|"RT @DanScavino: #TBT {2005} 
Long before a POTUS run- Mr. &amp; Mrs. Trump join the Giuliani's at a Hurricane Relief fundraiser. #MAGA https://‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:14|FALSE|NA|"768876908184539136"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"StephMcMurphy"|639|TRUE|FALSE|NA|NA
"567"|"RT @LBluvsGOP: Of course Trump would hate the Clinton Foundation. It takes $ from the rich and spends it on the poor. The opposite of what‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:14|FALSE|NA|"768876907404201984"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"GuessWho002"|121|TRUE|FALSE|NA|NA
"568"|"RT @Vote4TrumpUSA: RETWEET IF YOU ARE APART OF THE SILENT MAJORITY VOTING FOR TRUMP!

#MakeAmericaGreatAgain https://t.co/EgRdYZmJUz"|FALSE|0|NA|2016-08-25 18:25:14|FALSE|NA|"768876907358064640"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"Vote4TrumpUSA"|355|TRUE|FALSE|NA|NA
"569"|"RT @ChrisSnyderFox: As Trump lists Clinton's activities as secretary of state, \"pay for play\" he tells the crowd \"we are all sick of it\""|FALSE|0|NA|2016-08-25 18:25:14|FALSE|NA|"768876907249053696"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"Harper334036"|10|TRUE|FALSE|NA|NA
"570"|"Trump: The veil was pulled back on a vast criminal enterprise run out of the State Dept. https://t.co/p7ZZzGh6e4 https://t.co/p93RrIZPST"|FALSE|1|NA|2016-08-25 18:25:14|FALSE|NA|"768876906699689984"|NA|"<a href=\"http://www.snapstream.com\" rel=\"nofollow\">SnapStream TV Search</a>"|"dcexaminer"|0|FALSE|FALSE|NA|NA
"571"|"RT @politico: Poll: 62 percent of Republicans want @realDonaldTrump's tax returns https://t.co/mi9YVKmYCx | AP Photo https://t.co/1L6e0mjAHA"|FALSE|0|NA|2016-08-25 18:25:14|FALSE|NA|"768876906615808000"|NA|"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>"|"maleman_guy"|160|TRUE|FALSE|NA|NA
"572"|"Hedge funds. laughable.when you used your  presidential  money to Pay trump towers rent and to put money in your childrens account @maddow"|FALSE|0|NA|2016-08-25 18:25:14|FALSE|NA|"768876906540371969"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"TJPHULL"|0|FALSE|FALSE|NA|NA
"573"|"The #CONLeak was planned to support #Trump!! #WakeUpSheeple https://t.co/Ry9l5fHh0l"|FALSE|0|NA|2016-08-25 18:25:14|FALSE|NA|"768876906443833344"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"HugBoxNinja"|0|FALSE|FALSE|NA|NA
"574"|"RT @RealDJTrumpTeam: VERY POWERFUL! #Trump #FoxNews: \"#HillaryClinton ran the @StateDept like a personal hedge fund.\" #ClintonFoundation ht‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:14|FALSE|NA|"768876906317946880"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"Lisahenneke"|4|TRUE|FALSE|NA|NA
"575"|"MR: Drum nails the details ... AP Demonstrates the Perils of Being \"Balanced\" in the Era of Trump https://t.co/hkt9Lo1Ilb #j2beats"|FALSE|0|NA|2016-08-25 18:25:14|FALSE|NA|"768876906120830978"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"jmr1944"|0|FALSE|FALSE|NA|NA
"576"|"RT @Madcap62Larry: Hillary Clinton Will Put Spotlight on Trump's Ties to Racist Alt-Right in Reno Today via @politicususa https://t.co/hQM1‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:14|FALSE|NA|"768876906066345984"|NA|"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Mobile Web (M5)</a>"|"RachelKrauth"|2|TRUE|FALSE|NA|NA
"577"|"RT @AlterNet: Editorial: Trump‚ÄîA Menace to Society https://t.co/yTbu1xl5KR"|FALSE|0|NA|2016-08-25 18:25:14|FALSE|NA|"768876906057957380"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"rjunreal"|4|TRUE|FALSE|NA|NA
"578"|"RT @evale72: Trump alt right ad outrage more believable if hadn't brought Bannon 2 their minority outreach mtg 2day https://t.co/Xrhc2glxXU"|FALSE|0|NA|2016-08-25 18:25:14|FALSE|NA|"768876905814560768"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"wonderfullone"|15|TRUE|FALSE|NA|NA
"579"|"@WrightDumark @jimmyjammerjim @thehill @FBI Believe what you want. You can go with the Trump-Putin-KKK ticket for all I care."|FALSE|0|"WrightDumark"|2016-08-25 18:25:14|FALSE|"768875884220604416"|"768876905734950913"|"1342155254"|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"RobertL2010"|0|FALSE|FALSE|NA|NA
"580"|"More than 80 news outlets tapped Facebook to broadcast Trump Tower climber https://t.co/wSLTwfPUsX"|FALSE|0|NA|2016-08-25 18:25:14|FALSE|NA|"768876905734950912"|NA|"<a href=\"http://dlvr.it\" rel=\"nofollow\">dlvr.it</a>"|"tabathafrye"|0|FALSE|FALSE|NA|NA
"581"|"@LastB0yScout Hilary is far more in touch with reality now than Trump :-)"|FALSE|0|"LastB0yScout"|2016-08-25 18:25:13|FALSE|"768868035843223552"|"768876905504378880"|"758322945764753408"|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"moharu86"|0|FALSE|FALSE|NA|NA
"582"|"RT @abdullatifx: This woman's face when Trump has the nerve to call Hillary a \"bigot\" Ì†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç #Trump https://t.co/toibZvhixY by @sacca via @c0n‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:13|FALSE|NA|"768876905273712640"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"FaustinDon"|3|TRUE|FALSE|NA|NA
"583"|"RT @Lagartija_Nix: VIDEO : Black American Trump Supporter Says, ‚ÄúTHANK YOU TRUMP FOR BEING OUR VOICE‚Äù https://t.co/p0YSAihYiR"|FALSE|0|NA|2016-08-25 18:25:13|FALSE|NA|"768876904849997824"|NA|"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>"|"littledaisey"|89|TRUE|FALSE|NA|NA
"584"|"RNC working with Trump despite anti-establishment messaging https://t.co/3OCbGcwmhg via @msnbc"|FALSE|0|NA|2016-08-25 18:25:13|FALSE|NA|"768876904015392768"|NA|"<a href=\"http://linkis.com\" rel=\"nofollow\">Turn sharing into growth!</a>"|"ArthurA_P"|1|FALSE|FALSE|NA|NA
"585"|"RT @politicalpatty1: @MaddieAndMichi @NCaltrump2016 so glad to meet great women for trump"|FALSE|0|NA|2016-08-25 18:25:13|FALSE|NA|"768876903788744704"|NA|"<a href=\"http://www.twitter.com\" rel=\"nofollow\">Twitter for Windows</a>"|"annmarie440"|2|TRUE|FALSE|NA|NA
"586"|"RT @HillaryClinton: There's a reason the most hateful fringe of the right wing is supporting Donald Trump.
https://t.co/AqB3DM2m0N"|FALSE|0|NA|2016-08-25 18:25:13|FALSE|NA|"768876903780483072"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"DavidEdekzz"|6545|TRUE|FALSE|NA|NA
"587"|"Would You Rather: Hear Trump's Campaign Manager Try to Defend His Policies or Get 1,000 Paper Cuts? https://t.co/bbGXsGkB2V"|FALSE|0|NA|2016-08-25 18:25:13|FALSE|NA|"768876903243640832"|NA|"<a href=\"http://www.hootsuite.com\" rel=\"nofollow\">Hootsuite</a>"|"SuperWomanMedia"|0|FALSE|FALSE|NA|NA
"588"|"@HillaryClinton gonna need you to throw up the pic of Trump kissing the grand dragon for this tweet their Hillary https://t.co/UjIF1CKhar"|FALSE|0|"HillaryClinton"|2016-08-25 18:25:13|FALSE|"768864106656956420"|"768876902274695168"|"1339835893"|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"JadedByPolitics"|0|FALSE|FALSE|NA|NA
"589"|"RT @SarahWoodwriter: This woman's face when Trump has the nerve to call Hillary a \"bigot\" Ì†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç #Trump https://t.co/4iMbHe1out"|FALSE|0|NA|2016-08-25 18:25:13|FALSE|NA|"768876902123790336"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"murrrrrrrrrdith"|4930|TRUE|FALSE|NA|NA
"590"|"Chicago Story: Trump sends GOP donors spinning https://t.co/7BqdPkV1Lg"|FALSE|0|NA|2016-08-25 18:25:13|FALSE|NA|"768876901733634049"|NA|"<a href=\"http://ifttt.com\" rel=\"nofollow\">IFTTT</a>"|"janetgmom"|0|FALSE|FALSE|NA|NA
"591"|"RT @HillaryClinton: Why do so many Ku Klux Klan members support Trump?

\"A lot of what he believes, we believe in.\" https://t.co/AqB3DLKL9f"|FALSE|0|NA|2016-08-25 18:25:12|FALSE|NA|"768876901414952960"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"politicalalek"|1697|TRUE|FALSE|NA|NA
"592"|"RT @CNN: Donald Trump: \"Hillary Clinton ran the State Department like a personal hedge fund\" https://t.co/UYpqI3w42L https://t.co/jVwNRfllS7"|FALSE|0|NA|2016-08-25 18:25:12|FALSE|NA|"768876901377060864"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"DavidKi10"|27|TRUE|FALSE|NA|NA
"593"|"RT @FiveRights: Media deliberately misreports a Trump policy.
Trump corrects them.
Media accuses Trump of inconsistency.
Media=shit. https:‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:12|FALSE|NA|"768876901188374528"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"sunnyallamerica"|48|TRUE|FALSE|NA|NA
"594"|"RT @tgreene319: In 1987 Trump promised to give royalties from his Monopoly game &amp; book to charity. He didn't. His answer under oath: https:‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:12|FALSE|NA|"768876900890607616"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"billnsher42197"|70|TRUE|FALSE|NA|NA
"595"|"RT @finneyk: DOJ sued Trump 2x for housing discrimination - at the time he said: \"What we didn‚Äôt do was rent to welfare cases, white or bla‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:12|FALSE|NA|"768876900680728577"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"az_garden2007"|22|TRUE|FALSE|NA|NA
"596"|"RT @JoshuaGreen: Talked to Coulter last night. She isn't about to jump off the Trump train: compared him (favorably!) to Kim Jong-un https:‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:12|FALSE|NA|"768876900156661760"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"NotTiff_Tiffany"|455|TRUE|FALSE|NA|NA
"597"|"RT @JoyAnnReid: So the new video from @CorrectRecord on Trump and white nationalists is out, and wow: https://t.co/nngK9qkhTX"|FALSE|0|NA|2016-08-25 18:25:12|FALSE|NA|"768876899917594624"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"LindaHenderso11"|386|TRUE|FALSE|NA|NA
"598"|"#DonaldTrump u fucking hypocrite.Pay To Play?What do you think the NRA has been doing for years #PayToPlayNRA backs Trump remember Con Man"|FALSE|0|NA|2016-08-25 18:25:12|FALSE|NA|"768876899909111808"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"TBIMobile"|0|FALSE|FALSE|NA|NA
"599"|"Fact Checking Trump on Clinton's Emails. What a surprise, @realDonaldTrump Lied. #NeverTrump  #DumpTrump https://t.co/GjVE0AArh8"|FALSE|0|NA|2016-08-25 18:25:12|FALSE|NA|"768876899657408513"|NA|"<a href=\"http://www.facebook.com/twitter\" rel=\"nofollow\">Facebook</a>"|"BuArtsJournal"|0|FALSE|FALSE|NA|NA
"600"|"@FoxNews @realDonaldTrump @HillaryClinton I bet $156 mil does a lot of good for poor people. Just like 100k Trump gave to the Foundation"|FALSE|0|"FoxNews"|2016-08-25 18:25:12|FALSE|"768875586093670401"|"768876899221331968"|"1367531"|"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>"|"LikeRepublican"|0|FALSE|FALSE|NA|NA
"601"|"RT @ChuckNellis: You could swear Trump was trying to lose, couldn't you?! @KatyinIndy"|FALSE|0|NA|2016-08-25 18:25:12|FALSE|NA|"768876899204562944"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"kellyz713"|2|TRUE|FALSE|NA|NA
"602"|"@JamesPindell Trump has partnered with enough organized crime figures to have some knowledge in this area."|FALSE|1|"JamesPindell"|2016-08-25 18:25:12|FALSE|"768876264086175744"|"768876898529214464"|"243639047"|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"david_o_connell"|0|FALSE|FALSE|NA|NA
"603"|"RT @RubgyFan: .@travlr009 @Katzekraus Hillary who took a $22,000 from the KKK not Trump, she must think that AA are stupid https://t.co/SCW‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:12|FALSE|NA|"768876898344538112"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"KennethGorey"|2|TRUE|FALSE|NA|NA
"604"|"@SopanDeb @ddale8 @JYSexton @KatyTurNBC Does Trump seem angry today? It looks like he's about to growl. What's it like in the room?"|FALSE|0|"SopanDeb"|2016-08-25 18:25:12|FALSE|NA|"768876897732325377"|"48120914"|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"KECS13"|0|FALSE|FALSE|NA|NA
"605"|"Trump speaking- every sentence is a lie. He encourages hatred &amp; crowd to say \"lock her up\". If GOP doesn't come... https://t.co/uQfNBErXqf"|FALSE|0|NA|2016-08-25 18:25:12|FALSE|NA|"768876897706971136"|NA|"<a href=\"http://www.facebook.com/twitter\" rel=\"nofollow\">Facebook</a>"|"evielitwok"|0|FALSE|FALSE|NA|NA
"606"|"@TeamSheaPorter
NH1GOP Cong cand Ashooh and Guinta, it MATTERS when your guy Trump attacks Gold Star families &amp; you cower. Insulting VETS!"|FALSE|1|"TeamSheaPorter"|2016-08-25 18:25:11|FALSE|NA|"768876897136619520"|"154139987"|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"cd5762"|1|FALSE|FALSE|NA|NA
"607"|"RT @Sensa328: And neither will smart white females- so what does that leave Trump supporters?!  https://t.co/K5vClXAoAK"|FALSE|0|NA|2016-08-25 18:25:11|FALSE|NA|"768876896356601856"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"9a1e6c8a99984e2"|1|TRUE|FALSE|NA|NA
"608"|"RT @hellogines: trump calling out a LOT of clinton's bullshit. 2nd \"lock her up\" chant, someone shouted \"racketeering!\" #altrightmeans #tru‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:11|FALSE|NA|"768876896092299264"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"cracker_proud"|1|TRUE|FALSE|NA|NA
"609"|"JUST IN: Journalist BURNS Trump For Blatant Lie SECONDS After He Told It (VIDEO PROOF) https://t.co/7JXjzLHOFt via @Bipartisan Report"|FALSE|0|NA|2016-08-25 18:25:11|FALSE|NA|"768876895941242880"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"LAURAPlanetdigs"|0|FALSE|FALSE|NA|NA
"610"|"RT @HillaryClinton: There's a reason the most hateful fringe of the right wing is supporting Donald Trump.
https://t.co/AqB3DM2m0N"|FALSE|0|NA|2016-08-25 18:25:11|FALSE|NA|"768876895924617218"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"tylerthinksthis"|6556|TRUE|FALSE|NA|NA
"611"|"@RogerJStoneJr @Ricky_Vaughn99 @vdare @AnnCoulter @realDonaldTrump TRUMP's new campaign slogan\"What difference,at this point,does it make?!\""|FALSE|0|"RogerJStoneJr"|2016-08-25 18:25:11|FALSE|NA|"768876895811141632"|"47253057"|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"Mt_Seleya"|0|FALSE|FALSE|NA|NA
"612"|"It's funny how Trump supporters are claiming Dems are in bed with KKK. The KKK switched to Republican party over 50 yrs ago. #AltRightMeans"|FALSE|0|NA|2016-08-25 18:25:11|FALSE|NA|"768876895559573504"|NA|"<a href=\"http://www.twitter.com\" rel=\"nofollow\">Twitter for Windows Phone</a>"|"AnastasiaOsho"|0|FALSE|FALSE|NA|NA
"613"|"RT @Harlan: People ask me, how can a Dem support Trump? Bc I have the guts to say Obama's econ &amp; foreign policies aren't working https://t.‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:11|FALSE|NA|"768876895530127360"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"rtpburns"|505|TRUE|FALSE|NA|NA
"614"|"RT @HillaryClinton: Why do so many Ku Klux Klan members support Trump?

\"A lot of what he believes, we believe in.\" https://t.co/AqB3DLKL9f"|FALSE|0|NA|2016-08-25 18:25:11|FALSE|NA|"768876895278694400"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"RotimoOfficial"|1697|TRUE|FALSE|NA|NA
"615"|"RT @JDiamond1: \"Release your taxes\" one man shouts as Trump speaks."|FALSE|0|NA|2016-08-25 18:25:11|FALSE|NA|"768876895274344448"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"CarolyngordonMo"|13|TRUE|FALSE|NA|NA
"616"|"RT @DanaSchwartzzz: I hope the presidential debates are just Donald Trump talking and Hillary Clinton looking into the camera like Jim from‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:11|FALSE|NA|"768876894964023297"|NA|"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>"|"PoznanInMyPants"|3019|TRUE|FALSE|NA|NA
"617"|"RT @ManMadeMoon: Trump: \"That's amazing!  I can see right through to the other side!\"
Farage: \"nggggguuuuuuuu......\" https://t.co/sPDpwfLVz7"|FALSE|0|NA|2016-08-25 18:25:11|FALSE|NA|"768876894838063104"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"vincerely"|39|TRUE|FALSE|NA|NA
"618"|"RT @SopanDeb: It's been 27 days since @mike_pence said he would discuss lifting ban on reporters covering Trump/Pence events. Blacklist sti‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:11|FALSE|NA|"768876894762725377"|NA|"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>"|"Corollagirl196"|126|TRUE|FALSE|NA|NA
"619"|"RT @WhispersNewsLTD: Science: Aliens think twice about making contact with humans after catching 5 seconds of Donald Trump press conference"|FALSE|0|NA|2016-08-25 18:25:11|FALSE|NA|"768876894469099520"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"JK5LFC"|8|TRUE|FALSE|NA|NA
"620"|"RelNews: Clinton ad ties Trump to KKK, white supremacists -Politico Magazine- https://t.co/gtnpslueqP"|FALSE|0|NA|2016-08-25 18:25:11|FALSE|NA|"768876894309744640"|NA|"<a href=\"http://usa-news.net\" rel=\"nofollow\">usanewspolitics</a>"|"UsanewsPolitics"|0|FALSE|FALSE|NA|NA
"621"|"@realDonaldTrump @FoxNews Trump supporters are getting wise to your lies, no wall, no 11 million back to Mexico, they will come after YOU"|FALSE|0|"realDonaldTrump"|2016-08-25 18:25:11|FALSE|"768600125413273600"|"768876894263451648"|"25073877"|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"zelinskj"|0|FALSE|FALSE|NA|NA
"622"|"Slate: How will Clinton tie Trump to white nationalists? Like this: https://t.co/gPO8HrrmYD https://t.co/PPzxMdm7RA"|FALSE|0|NA|2016-08-25 18:25:11|FALSE|NA|"768876894217469952"|NA|"<a href=\"http://ifttt.com\" rel=\"nofollow\">IFTTT</a>"|"EasyITCommunity"|0|FALSE|FALSE|NA|NA
"623"|"RT @HalleyBorderCol: ICYMI: LYNNE PATTON ON WHY AFRICAN-AMERICAN VOTERS SHOULD VOTE FOR TRUMP
https://t.co/CkUX4ey8ln https://t.co/fvi5ksBQ‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:11|FALSE|NA|"768876894196412416"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"Melindahaldima2"|14|TRUE|FALSE|NA|NA
"624"|"RT @alivitali: What to expect here in NH? Trump will respond to \"Clinton's outrageous claims.\" 
What claims? These:  https://t.co/fUffr1q6oR"|FALSE|0|NA|2016-08-25 18:25:11|FALSE|NA|"768876894187954176"|NA|"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>"|"UltraClassic99"|5|TRUE|FALSE|NA|NA
"625"|"RT @HillaryClinton: There's a reason the most hateful fringe of the right wing is supporting Donald Trump.
https://t.co/AqB3DM2m0N"|FALSE|0|NA|2016-08-25 18:25:11|FALSE|NA|"768876893940572160"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"rnbwdvrs"|6551|TRUE|FALSE|NA|NA
"626"|"Catching a glimpse of Trump on @CNN ...The world must think our country is a joke."|FALSE|0|NA|2016-08-25 18:25:11|FALSE|NA|"768876893886001152"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"jojolmags"|0|FALSE|FALSE|NA|NA
"627"|"Former Miss Universe Alicia Machado becomes a U.S. citizen to vote against Trump https://t.co/PDZ20F5bQB by @nowthisnews via @c0nvey"|FALSE|0|NA|2016-08-25 18:25:11|FALSE|NA|"768876893772845060"|NA|"<a href=\"http://linkis.com\" rel=\"nofollow\">Turn sharing into growth!</a>"|"baigaljav"|0|FALSE|FALSE|NA|NA
"628"|".@HillaryClinton should sue #Trump's ass for this horrendous dishonest bashing of her character / integrity.  He's LYING!"|FALSE|0|NA|2016-08-25 18:25:11|FALSE|NA|"768876893634334720"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"IrishMason"|0|FALSE|FALSE|NA|NA
"629"|"RT @TBIMobile: Do u find it a little strange that #CNN is trying to explain #Trump's immigration policy when he doesn't even know what it i‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:11|FALSE|NA|"768876893600751616"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"davidpsdem"|12|TRUE|FALSE|NA|NA
"630"|"middle aged/elderly people on Twitter Ì†ΩÌ∏õÌ†ΩÌ±å‚úÖ

actually there are many trump supporters that have pages as pets?? ???  ? https://t.co/98YPsdwlm0"|FALSE|0|NA|2016-08-25 18:25:11|FALSE|NA|"768876893537914880"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"aus10badger"|0|FALSE|FALSE|NA|NA
"631"|"RT @LynnKuennen: Here Comes Donald!!!!
LIVE Stream: Donald Trump Rally in Manchester, NH 8/25/16 https://t.co/PB3U5q5DDy via @YouTube"|FALSE|0|NA|2016-08-25 18:25:11|FALSE|NA|"768876893525401600"|NA|"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Mobile Web (M5)</a>"|"Homimp1"|3|TRUE|FALSE|NA|NA
